Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1255,60,RL,60.0,6931.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5.0,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,4,3,PConc,4.0,3.0,0.0,0.0,0.0,0.0,0,746.0,746.0,GasA,5,Y,1,760.0,896,0,1656.0,0.0,0,2,1,3.0,1,4,7,Typ,1.0,4.0,BuiltIn,2003.0,3.0,2.0,397.0,3.0,3.0,1,178,128,0,0,0,0,0,0,7,2008,WD,Normal,165400.0
1256,50,RM,52.0,6240.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6.0,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,0.0,1.0,425.0,0.0,0,459.0,884.0,GasA,3,Y,1,959.0,408,0,1367.0,0.0,0,1,0,3.0,1,3,6,Typ,1.0,4.0,Detchd,1978.0,1.0,1.0,560.0,3.0,3.0,1,0,0,0,0,0,0,0,0,11,2007,WD,Normal,127500.0
1257,20,RL,91.0,14303.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5.0,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,490.0,4,3,PConc,4.0,3.0,2.5,5.0,1314.0,0.0,0,672.0,1986.0,GasA,5,Y,1,1987.0,0,0,1987.0,1.0,0,2,0,2.0,1,4,7,Typ,1.0,3.0,Attchd,1994.0,3.0,2.0,691.0,3.0,3.0,1,262,36,0,0,0,0,0,0,8,2008,WD,Normal,301500.0
1258,30,RL,56.0,4060.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7.5,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,2.0,3.0,0.0,0.0,0.0,0.0,0,864.0,864.0,GasA,5,Y,1,864.0,0,0,864.0,0.0,0,1,0,2.0,1,3,4,Typ,0.0,3.461038961038961,Attchd,1978.5061638868744,1.8165337200870195,0.0,0.0,3.0,3.0,1,0,96,0,0,0,0,0,0,7,2009,WD,Normal,99900.0
1259,80,RL,59.0,9587.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5.0,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,4,3,PConc,4.0,3.0,2.5,5.0,655.0,0.0,0,201.0,856.0,GasA,5,Y,1,1166.0,0,0,1166.0,1.0,0,2,0,2.0,1,4,5,Typ,0.0,3.461038961038961,Attchd,2005.0,3.0,2.0,400.0,3.0,3.0,1,212,0,0,0,0,0,0,0,7,2008,WD,Normal,190000.0
1260,20,RL,65.0,9750.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7.5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,0.0,4.0,602.0,0.0,0,14.0,1054.0,GasA,4,Y,1,1054.0,0,0,1054.0,1.0,0,1,1,3.0,1,3,6,Typ,0.0,3.461038961038961,Attchd,1969.0,1.0,2.0,460.0,3.0,3.0,1,180,0,0,0,0,0,0,0,7,2008,WD,Normal,151000.0
1261,60,RL,70.04995836802665,17714.375,Pave,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5.0,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,0.0,0.0,0.0,0.0,0,841.0,841.0,GasA,5,Y,1,892.0,783,0,1675.0,0.0,0,2,1,3.0,1,3,7,Typ,1.0,3.0,BuiltIn,1999.0,3.0,2.0,502.0,3.0,3.0,1,0,103,0,0,0,0,0,0,6,2009,WD,Normal,181000.0
1262,20,RL,80.0,9600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6.0,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,504.0,0.0,0,546.0,1050.0,GasA,4,Y,1,1050.0,0,0,1050.0,0.0,0,1,0,2.0,1,3,5,Typ,0.0,3.461038961038961,Attchd,1956.0,1.0,1.0,338.0,3.0,3.0,1,0,0,0,0,0,0,0,0,6,2009,WD,Normal,128900.0
1263,50,RL,70.04995836802665,11250.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5.0,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,2.0,0.0,0.0,0.0,0,1104.0,1104.0,GasA,5,Y,1,1104.0,684,0,1788.0,1.0,0,1,0,4.5,1,3,8,Min2,2.0,3.0,Attchd,1957.0,1.0,1.0,304.0,3.0,3.0,1,120,0,0,0,0,0,0,0,11,2009,WD,Normal,161500.0
1264,70,RL,60.0,13515.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6.0,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3.0,0.0,0.0,0.0,0.0,0,764.0,764.0,GasA,5,Y,1,1060.0,764,0,1824.0,0.0,0,1,0,3.0,1,3,8,Typ,1.0,4.0,Detchd,1940.0,1.0,2.0,520.0,3.0,3.0,1,0,0,0,0,0,0,0,0,7,2007,WD,Normal,180500.0
1265,120,RH,34.0,4060.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5.0,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,0.0,5.0,266.0,0.0,0,1139.0,1405.0,GasA,5,Y,1,1337.0,0,0,1337.0,1.0,0,2,0,2.0,1,4,5,Typ,0.0,3.461038961038961,Attchd,1998.0,3.0,2.0,511.0,3.0,3.0,1,144,68,0,0,0,0,0,0,8,2008,COD,Abnorml,181000.0
1266,160,FV,35.0,3735.0,Pave,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5.0,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,4,3,PConc,4.0,3.0,0.0,5.0,450.0,0.0,0,241.0,691.0,GasA,5,Y,1,713.0,739,0,1452.0,1.0,0,2,1,3.0,1,4,6,Typ,0.0,3.461038961038961,Detchd,1999.0,1.0,2.0,506.0,3.0,3.0,1,0,34,0,0,0,0,0,0,3,2006,WD,Normal,183900.0
1267,190,RM,60.0,10120.0,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4.0,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,3.0,3.0,0.0,0.0,0.0,0.0,0,925.0,925.0,GasA,3,N,1,964.0,925,0,1889.0,0.0,0,1,1,4.0,1,3,9,Typ,1.0,4.0,Detchd,1960.0,1.0,1.0,308.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,2007,WD,Normal,122000.0
1268,20,RL,89.0,13214.0,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5.0,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0.0,5,3,PConc,5.0,3.0,2.5,0.0,0.0,0.0,0,1685.5,2002.0,GasA,5,Y,1,2018.0,0,0,2018.0,0.0,0,2,0,3.0,1,5,10,Typ,1.0,4.0,Attchd,2009.0,3.0,3.0,746.0,3.0,3.0,1,144,76,0,0,0,0,0,0,5,2010,WD,Normal,340037.5
1269,50,RL,70.04995836802665,14100.0,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,7.5,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,490.0,3,3,CBlock,3.0,3.0,1.0,2.0,192.0,0.0,0,536.0,728.0,GasA,5,Y,1,1968.0,1479,0,2747.625,0.0,0,3,1,4.0,1,4,10,Typ,2.0,4.0,BuiltIn,1982.0,1.0,3.0,938.5,3.0,3.0,1,314,12,0,0,0,0,0,0,5,2008,WD,Normal,340037.5
1270,50,RL,78.0,11344.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5.0,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,3,3,CBlock,3.0,3.0,0.0,3.0,460.0,0.0,0,414.0,874.0,GasW,3,Y,1,874.0,650,0,1524.0,0.0,0,1,1,3.0,1,3,7,Typ,0.0,3.461038961038961,Attchd,1958.0,1.0,1.0,315.0,3.0,3.0,1,0,0,0,0,0,0,0,0,7,2007,WD,Normal,144000.0
1271,40,RL,70.04995836802665,17714.375,Pave,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6.0,1979,1979,Shed,WdShake,Plywood,Plywood,None,0.0,4,3,PConc,4.0,3.0,2.5,5.0,1258.0,0.0,0,74.0,1332.0,GasA,3,Y,1,1332.0,192,0,1524.0,2.0,0,0,1,0.5,1,4,4,Typ,1.0,3.0,Attchd,1979.0,3.0,2.0,586.0,3.0,3.0,1,268,0,0,0,0,0,0,0,4,2010,WD,Normal,260000.0
1272,20,RL,70.04995836802665,9156.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7.0,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,0.0,0.0,0.0,0.0,0,1489.0,1489.0,GasA,4,Y,1,1489.0,0,0,1489.0,0.0,0,2,0,3.0,1,4,7,Typ,1.0,4.0,Attchd,1968.0,2.0,2.0,462.0,3.0,3.0,1,0,0,0,0,0,0,0,0,8,2009,WD,Normal,185750.0
1273,20,RL,70.04995836802665,13526.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6.0,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,3,3,CBlock,3.0,3.0,0.0,3.0,560.0,0.0,0,0.0,935.0,GasA,3,Y,1,935.0,0,0,935.0,1.0,0,1,0,3.0,1,3,5,Typ,0.0,3.461038961038961,Attchd,1965.0,1.0,1.0,288.0,3.0,3.0,1,180,0,0,0,0,0,0,0,11,2006,WD,Normal,137000.0
1274,80,RL,110.0,11512.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7.0,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,3,3,CBlock,3.0,3.0,2.0,4.0,719.0,0.0,0,300.0,1019.0,GasA,4,Y,1,1357.0,0,0,1357.0,1.0,0,1,0,2.0,1,5,5,Typ,1.0,4.0,Basment,1959.0,2.0,1.0,312.0,3.0,3.0,1,0,0,0,0,0,0,0,0,5,2008,WD,Normal,177000.0
1275,50,RL,53.0,5362.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6.0,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3.0,3.0,0.0,0.0,0.0,0.0,0,661.0,661.0,GasA,5,Y,1,661.0,589,0,1250.0,0.0,0,2,0,3.0,1,3,8,Typ,1.0,4.0,Detchd,1985.0,1.0,2.0,552.0,3.0,3.0,1,242,0,0,0,0,0,0,0,11,2007,WD,Normal,139000.0
1276,90,RL,95.0,11345.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5.0,1948,1950,Gable,Roll,AsbShng,AsbShng,Stone,490.0,3,3,CBlock,3.0,3.0,0.0,2.0,220.0,0.0,0,708.0,928.0,GasA,4,Y,1,928.0,992,0,1920.0,0.0,0,2,0,4.0,1,3,10,Typ,0.0,3.461038961038961,Detchd,1948.0,1.0,2.0,400.0,3.0,3.0,1,0,0,0,0,0,0,0,0,7,2007,WD,Normal,137000.0
1277,60,RL,70.04995836802665,12936.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6.0,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,593.0,0.0,0,130.0,723.0,GasA,3,Y,1,735.0,660,0,1395.0,0.0,0,1,1,3.0,1,3,6,Typ,1.0,3.0,Attchd,1972.0,1.0,2.0,497.0,3.0,3.0,1,294,116,0,0,0,0,0,0,12,2009,WD,Normal,162000.0
1278,80,RL,70.04995836802665,17714.375,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5.0,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,3,3,CBlock,4.0,3.0,2.0,4.0,528.0,0.0,0,1152.0,1680.0,GasA,2,Y,1,1724.0,0,0,1724.0,1.0,0,1,1,3.0,1,3,7,Typ,1.0,4.0,Attchd,1967.0,2.0,2.0,480.0,3.0,3.0,1,0,0,0,0,0,0,0,0,6,2009,WD,Normal,197900.0
1279,60,RL,75.0,9473.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5.0,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,103.68526170798899,4,3,PConc,4.0,3.0,0.0,5.0,804.0,0.0,0,324.0,1128.0,GasA,5,Y,1,1128.0,903,0,2031.0,1.0,0,2,1,3.0,1,4,7,Typ,1.0,4.0,Attchd,2002.0,2.0,2.0,577.0,3.0,3.0,1,0,190,0,0,0,0,0,0,3,2008,WD,Normal,237000.0
1280,50,C (all),60.0,7500.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4.0,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,0.0,0.0,0.0,0,698.0,698.0,GasA,3,Y,1,698.0,430,0,1128.0,0.0,0,1,0,2.0,1,3,6,Typ,0.0,3.461038961038961,Detchd,1980.0,2.0,2.0,528.0,3.0,3.0,1,30,0,0,0,0,0,0,0,4,2010,COD,Abnorml,68400.0
1281,20,RL,67.0,9808.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5.0,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,4,3,PConc,4.0,3.0,0.0,5.0,788.0,0.0,0,785.0,1573.0,GasA,5,Y,1,1573.0,0,0,1573.0,1.0,0,2,0,3.0,1,4,6,Typ,0.0,3.461038961038961,Attchd,2002.0,2.0,2.0,544.0,3.0,3.0,1,0,72,0,0,0,0,0,0,3,2009,WD,Normal,227000.0
1282,20,RL,50.0,8049.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5.0,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,3,3,CBlock,4.0,3.0,0.0,4.0,1053.0,0.0,0,256.0,1309.0,GasA,3,Y,1,1339.0,0,0,1339.0,1.0,0,2,0,2.0,1,3,6,Typ,1.0,3.0,Attchd,1990.0,3.0,2.0,484.0,3.0,3.0,1,0,58,0,0,0,0,0,0,7,2006,WD,Normal,180000.0
1283,20,RL,61.0,8800.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7.0,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,1.0,1.0,532.0,0.0,0,364.0,1040.0,GasA,3,Y,1,1040.0,0,0,1040.0,0.0,0,2,0,3.0,1,4,5,Typ,0.0,3.461038961038961,Detchd,1977.0,1.0,2.0,484.0,3.0,3.0,1,0,0,0,0,0,0,0,0,9,2009,WD,Normal,150500.0
1284,90,RL,94.0,9400.0,Pave,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5.0,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,2.0,0.0,0.0,0.0,0,912.0,912.0,GasA,3,Y,1,912.0,912,0,1824.0,0.0,0,2,2,4.0,1,3,8,Typ,0.0,3.461038961038961,Attchd,1978.5061638868744,1.8165337200870195,0.0,0.0,3.0,3.0,1,128,0,0,0,0,0,0,0,4,2010,WD,Normal,139000.0
1285,50,RL,50.0,9638.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7.0,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3.0,3.0,0.0,0.0,0.0,0.0,0,804.0,804.0,GasA,5,Y,1,1699.0,748,0,2447.0,0.0,0,2,0,4.0,1,4,10,Min2,1.0,4.0,Detchd,1969.0,1.0,1.0,336.0,3.0,3.0,1,272,0,0,0,0,0,0,0,3,2010,WD,Normal,169000.0
1286,50,RM,50.0,6000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6.0,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,0.0,0.0,0.0,0,780.0,780.0,GasA,5,Y,1,825.0,587,0,1412.0,0.0,0,1,0,4.0,1,3,6,Typ,1.0,4.0,Detchd,1939.0,1.0,1.0,280.0,3.0,3.0,1,45,0,0,0,0,0,0,0,5,2009,WD,Normal,132500.0
1287,20,RL,70.04995836802665,9790.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5.0,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,3,3,CBlock,3.0,3.0,0.0,4.0,569.0,0.0,0,678.0,1328.0,GasA,3,Y,1,1328.0,0,0,1328.0,1.0,0,1,1,3.0,1,3,6,Typ,2.0,4.0,Attchd,1963.0,1.0,2.0,528.0,3.0,3.0,1,0,26,0,0,0,0,0,0,6,2010,WD,Normal,143000.0
1288,20,RL,70.04995836802665,17714.375,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5.0,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,490.0,3,3,CBlock,3.0,3.0,2.0,2.0,812.0,0.0,0,812.0,1624.0,GasA,2,Y,1,1582.0,0,0,1582.0,0.0,0,2,0,4.0,1,3,7,Typ,0.0,3.461038961038961,Attchd,1964.0,1.0,2.0,390.0,3.0,3.0,1,168,190,0,0,0,0,0,0,6,2006,WD,Normal,190000.0
1289,120,RL,40.0,5664.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5.0,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3.0,0.0,5.0,1158.0,0.0,0,343.0,1501.0,GasA,5,Y,1,1659.0,0,0,1659.0,1.0,0,2,0,2.0,1,5,5,Typ,1.0,5.0,Attchd,2000.0,3.0,2.0,499.0,3.0,3.0,1,212,59,0,0,0,0,0,0,10,2009,WD,Normal,278000.0
1290,60,RL,86.0,11065.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5.0,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,490.0,4,3,PConc,4.0,3.0,1.0,0.0,0.0,0.0,0,1085.0,1085.0,GasA,5,Y,1,1120.0,850,0,1970.0,0.0,0,2,1,3.0,1,5,8,Typ,1.0,4.0,BuiltIn,2006.0,3.0,3.0,753.0,3.0,3.0,1,177,74,0,0,0,0,0,0,10,2006,New,Partial,281000.0
1291,80,RL,70.04995836802665,14112.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7.0,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3.0,3.0,2.0,5.0,1014.0,0.0,0,138.0,1152.0,GasA,3,Y,1,1152.0,0,0,1152.0,1.0,0,1,0,3.0,1,3,6,Typ,1.0,4.0,Attchd,1964.0,2.0,2.0,484.0,3.0,3.0,1,227,0,0,0,0,0,0,0,4,2010,WD,Normal,180500.0
1292,160,RM,30.0,1680.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7.0,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,3,3,CBlock,3.0,3.0,0.0,4.0,231.0,0.0,0,399.0,630.0,GasA,3,Y,1,630.0,672,0,1302.0,0.0,0,2,1,3.0,1,3,6,Typ,0.0,3.461038961038961,Detchd,1972.0,1.0,1.0,264.0,3.0,3.0,1,185,0,0,0,0,0,0,0,2,2009,WD,Normal,119500.0
1293,70,RM,60.0,6600.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4.0,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Stone,3.0,3.0,0.0,0.0,0.0,0.0,0,994.0,994.0,GasA,3,N,1,1378.0,994,0,2372.0,0.0,0,2,0,4.0,1,3,10,Min2,0.0,3.461038961038961,Attchd,1985.0,2.0,1.0,432.0,3.0,3.0,1,0,190,0,0,0,0,0,0,12,2009,WD,Normal,107500.0
1294,60,RL,78.0,10140.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5.0,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,0.0,5.0,194.0,0.0,0,638.0,832.0,GasA,3,Y,1,832.0,832,0,1664.0,0.0,0,2,1,4.0,1,3,8,Typ,1.0,3.0,Attchd,1976.0,2.0,2.0,528.0,3.0,3.0,1,0,28,0,0,0,0,0,0,3,2006,WD,Normal,162900.0
1295,20,RL,60.0,8172.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7.0,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,167.0,0.0,0,697.0,864.0,GasA,3,Y,1,864.0,0,0,864.0,1.0,0,1,0,2.0,1,3,5,Typ,0.0,3.461038961038961,Detchd,1957.0,1.0,2.0,572.0,3.0,3.0,1,0,0,0,0,0,0,0,0,4,2006,WD,Normal,115000.0
1296,20,RL,70.0,8400.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5.0,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,3,3,CBlock,3.0,3.0,2.0,3.0,1016.0,0.0,0,36.0,1052.0,GasA,4,Y,1,1052.0,0,0,1052.0,1.0,0,1,1,3.0,1,3,5,Typ,0.0,3.461038961038961,Attchd,1968.0,2.0,1.0,288.0,3.0,3.0,1,356,0,0,0,0,0,0,0,11,2006,WD,Normal,138500.0
1297,20,RL,80.0,8700.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6.0,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,3,3,CBlock,3.0,3.0,1.0,4.0,776.0,0.0,0,344.0,1120.0,GasA,4,Y,1,1128.0,0,0,1128.0,1.0,0,2,0,3.0,1,3,6,Typ,0.0,3.461038961038961,Attchd,1963.0,2.0,2.0,525.0,3.0,3.0,1,192,20,0,0,0,0,0,0,12,2008,WD,Normal,155000.0
1298,180,RM,35.0,3675.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5.0,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,3,3,PConc,4.0,3.0,2.5,5.0,547.0,0.0,0,0.0,547.0,GasA,4,Y,1,1072.0,0,0,1072.0,1.0,0,2,0,2.0,1,3,5,Typ,0.0,3.461038961038961,Basment,2005.0,3.0,2.0,525.0,3.0,3.0,1,0,44,0,0,0,0,0,0,6,2006,New,Partial,140000.0
1299,60,RL,110.0,17714.375,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5.0,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,490.0,5,3,PConc,5.0,3.0,2.5,5.0,1780.625,0.0,0,466.0,2053.125,GasA,5,Y,1,2155.125,950,0,2747.625,2.0,0,2,1,3.0,1,5,10,Typ,2.5,4.0,Attchd,2008.0,3.0,2.0,938.5,3.0,3.0,1,214,190,0,0,0,0,0,0,1,2008,New,Partial,160000.0
1300,20,RL,75.0,7500.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7.0,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,340.0,0.0,0,0.0,1246.0,GasA,5,Y,1,1246.0,0,0,1246.0,1.0,0,1,1,3.0,1,4,6,Typ,0.0,3.461038961038961,Attchd,1959.0,2.0,1.0,305.0,3.0,3.0,1,218,0,0,0,0,0,0,0,5,2010,WD,Normal,154000.0
1301,60,RL,70.04995836802665,1444.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5.0,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,4,3,PConc,4.0,3.0,0.0,5.0,694.0,0.0,0,284.0,978.0,GasA,5,Y,1,1005.0,978,0,1983.0,0.0,0,2,1,3.0,1,4,9,Typ,1.0,3.0,Attchd,1999.0,3.0,2.0,490.0,3.0,3.0,1,0,0,0,0,0,0,0,0,5,2009,WD,Normal,225000.0
1302,70,RL,70.04995836802665,7500.0,Pave,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7.0,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,547.0,0.0,0,224.0,771.0,GasA,2,Y,1,753.0,741,0,1494.0,0.0,0,1,0,3.0,1,4,7,Typ,2.0,4.0,Attchd,1942.0,1.0,1.0,213.0,3.0,3.0,1,0,0,0,0,0,0,0,0,11,2009,WD,Normal,177500.0
